1899 13838
889 266 1.0
889 280 1.0
889 336 2.0
889 344 3.0
889 349 1.0
889 458 2.0
889 460 3.0
889 473 5.0
889 563 1.0
889 626 6.0
889 984 1.0
889 1118 2.0
889 1290 3.0
889 1519 3.0
889 1672 1.0
890 5 2.0
890 36 1.0
890 42 4.0
890 72 4.0
890 77 1.0
890 108 11.0
890 196 3.0
890 215 27.0
890 237 14.0
890 244 7.0
890 371 1.0
890 467 5.0
890 471 1.0
890 653 2.0
890 717 3.0
890 950 5.0
890 1021 1.0
890 1182 3.0
890 1433 1.0
890 1675 1.0
891 58 1.0
891 105 1.0
891 207 1.0
891 315 1.0
891 629 11.0
891 699 1.0
892 88 1.0
892 228 2.0
892 699 2.0
893 124 2.0
893 889 2.0
894 75 1.0
894 94 4.0
894 114 2.0
894 237 1.0
894 249 2.0
894 494 10.0
894 648 2.0
894 699 2.0
894 945 7.0
894 1185 6.0
894 1214 1.0
894 1475 2.0
895 40 1.0
895 84 2.0
895 198 1.0
895 200 1.0
895 587 2.0
895 621 1.0
895 795 1.0
895 802 2.0
896 40 2.0
896 299 1.0
896 300 1.0
898 77 4.0
900 40 1.0
900 205 1.0
900 586 3.0
901 40 6.0
901 51 1.0
901 55 1.0
901 94 6.0
901 136 4.0
901 385 1.0
901 634 5.0
901 635 3.0
901 718 2.0
901 802 3.0
901 1427 2.0
901 1819 1.0
901 1820 1.0
902 40 4.0
902 184 2.0
902 270 2.0
902 811 1.0
902 1743 1.0
903 62 2.0
903 113 1.0
903 202 2.0
903 266 2.0
903 290 1.0
903 442 1.0
903 536 1.0
903 669 1.0
903 796 2.0
903 823 1.0
903 943 1.0
903 1110 2.0
903 1130 1.0
903 1148 1.0
903 1412 1.0
903 1413 2.0
904 266 1.0
905 12 1.0
905 45 3.0
905 58 1.0
905 107 2.0
905 108 1.0
905 125 1.0
905 134 1.0
905 146 1.0
905 149 1.0
905 178 1.0
905 204 1.0
905 207 2.0
905 209 2.0
905 228 1.0
905 232 2.0
905 266 1.0
905 276 1.0
905 285 1.0
905 287 2.0
905 290 1.0
905 307 1.0
905 316 1.0
905 318 2.0
905 319 20.0
905 321 1.0
905 324 1.0
905 325 11.0
905 327 1.0
905 328 1.0
905 335 1.0
905 336 4.0
905 338 1.0
905 344 1.0
905 347 2.0
905 350 1.0
905 351 1.0
905 352 1.0
905 359 2.0
905 364 2.0
905 367 9.0
905 371 4.0
905 404 1.0
905 426 1.0
905 447 1.0
905 449 7.0
905 450 2.0
905 458 1.0
905 459 1.0
905 465 1.0
905 467 1.0
905 473 16.0
905 474 1.0
905 481 1.0
905 486 3.0
905 495 1.0
905 507 1.0
905 512 3.0
905 521 3.0
905 534 1.0
905 543 1.0
905 557 1.0
905 573 1.0
905 574 1.0
905 590 1.0
905 609 1.0
905 630 2.0
905 631 1.0
905 632 2.0
905 636 1.0
905 644 7.0
905 658 1.0
905 673 1.0
905 694 1.0
905 697 1.0
905 721 1.0
905 736 1.0
905 737 1.0
905 754 2.0
905 777 3.0
905 780 1.0
905 781 2.0
905 783 1.0
905 796 1.0
905 818 1.0
905 824 1.0
905 857 1.0
905 890 1.0
905 894 2.0
905 897 1.0
905 926 1.0
905 951 1.0
905 973 1.0
905 988 1.0
905 989 1.0
905 990 2.0
905 1000 1.0
905 1089 1.0
905 1103 1.0
905 1106 1.0
905 1108 1.0
905 1118 1.0
905 1246 2.0
905 1248 1.0
905 1270 1.0
905 1313 2.0
905 1365 1.0
905 1461 1.0
906 19 1.0
906 165 1.0
906 266 1.0
906 318 4.0
906 748 2.0
906 987 1.0
906 1174 1.0
907 21 9.0
907 45 2.0
907 87 1.0
907 202 1.0
907 266 1.0
907 337 11.0
907 516 4.0
907 633 2.0
907 639 5.0
907 1002 3.0
907 1344 1.0
907 1350 1.0
907 1351 2.0
908 19 1.0
908 54 2.0
908 72 2.0
908 83 1.0
908 106 1.0
908 266 2.0
908 344 5.0
908 347 1.0
908 447 1.0
908 480 1.0
908 633 7.0
908 1054 1.0
909 21 13.0
909 45 2.0
909 105 11.0
909 266 3.0
909 307 3.0
909 310 2.0
909 314 2.0
909 335 6.0
909 811 2.0
909 958 1.0
910 266 6.0
910 337 1.0
910 486 5.0
910 697 2.0
910 1052 1.0
910 1113 1.0
911 266 6.0
911 312 1.0
911 343 1.0
911 651 3.0
911 890 3.0
911 903 2.0
911 1321 1.0
911 1518 2.0
912 418 2.0
912 467 2.0
913 937 1.0
914 56 1.0
914 125 1.0
914 274 3.0
914 291 2.0
914 303 1.0
914 332 1.0
914 460 1.0
914 590 1.0
914 877 1.0
916 83 1.0
916 202 5.0
917 267 2.0
918 21 81.0
918 125 1.0
918 194 1.0
918 288 3.0
918 321 1.0
918 769 1.0
918 779 3.0
918 1110 12.0
919 202 2.0
920 63 1.0
920 68 2.0
920 83 3.0
920 125 1.0
920 198 1.0
920 293 2.0
920 300 1.0
920 314 5.0
920 325 2.0
920 748 4.0
920 977 3.0
920 1294 2.0
920 1363 4.0
920 1418 2.0
921 19 1.0
921 50 1.0
921 71 4.0
921 72 6.0
921 115 1.0
921 194 1.0
921 218 2.0
921 237 1.0
921 456 1.0
921 535 2.0
921 763 1.0
921 891 1.0
921 958 2.0
921 1400 1.0
921 1671 1.0
922 104 1.0
922 347 1.0
922 460 2.0
924 45 1.0
924 58 2.0
924 83 2.0
924 88 2.0
924 104 1.0
924 337 2.0
924 344 6.0
924 447 4.0
924 451 7.0
924 460 4.0
924 490 2.0
924 502 5.0
924 628 1.0
924 762 5.0
924 989 1.0
925 818 1.0
926 62 1.0
926 65 5.0
926 74 3.0
926 82 1.0
926 98 1.0
926 145 2.0
926 244 2.0
926 587 1.0
926 717 1.0
926 1156 2.0
926 1787 2.0
927 19 1.0
927 105 1.0
927 114 2.0
927 155 3.0
927 248 1.0
927 336 1.0
927 356 1.0
927 371 1.0
927 388 1.0
927 493 1.0
927 517 1.0
927 552 1.0
927 557 1.0
927 649 3.0
927 786 2.0
927 926 1.0
927 1082 1.0
927 1490 1.0
928 66 2.0
928 116 3.0
931 274 1.0
931 303 1.0
931 325 10.0
931 536 6.0
931 748 1.0
932 202 2.0
932 935 2.0
932 1332 3.0
934 108 6.0
934 533 2.0
935 482 1.0
935 1185 2.0
936 4 1.0
936 28 1.0
936 50 1.0
936 51 1.0
936 150 14.0
936 232 1.0
936 335 6.0
936 338 1.0
936 367 1.0
936 371 5.0
936 381 1.0
936 388 1.0
936 467 4.0
936 480 2.0
936 528 6.0
936 573 13.0
936 587 1.0
936 636 1.0
936 645 4.0
936 649 2.0
936 697 1.0
936 740 1.0
936 813 1.0
936 856 2.0
936 901 1.0
936 978 1.0
936 1028 1.0
936 1088 4.0
936 1399 2.0
936 1532 1.0
936 1875 1.0
937 652 3.0
938 267 1.0
938 350 2.0
938 351 1.0
938 894 1.0
940 267 1.0
941 267 2.0
941 310 2.0
941 445 4.0
941 716 1.0
941 718 1.0
941 868 2.0
941 872 1.0
941 1357 3.0
941 1451 1.0
941 1452 1.0
942 41 2.0
942 274 1.0
942 337 5.0
942 344 4.0
942 381 1.0
942 495 1.0
942 509 1.0
942 519 1.0
942 599 2.0
942 649 1.0
942 775 2.0
942 781 1.0
942 815 1.0
942 832 6.0
942 990 1.0
942 1129 1.0
942 1447 2.0
943 42 1.0
943 58 1.0
943 599 7.0
943 795 1.0
943 819 1.0
943 869 1.0
943 1066 2.0
943 1136 1.0
944 19 2.0
944 42 1.0
944 51 3.0
944 58 9.0
944 71 2.0
944 80 2.0
944 104 4.0
944 202 4.0
944 322 3.0
944 331 3.0
944 332 1.0
944 347 8.0
944 447 2.0
944 484 2.0
944 536 2.0
944 548 1.0
944 646 1.0
944 736 1.0
944 748 8.0
944 794 1.0
944 810 7.0
944 981 2.0
944 1736 1.0
945 42 1.0
945 109 1.0
945 336 1.0
945 338 8.0
945 384 1.0
945 458 1.0
945 774 1.0
945 1773 1.0
946 268 2.0
947 24 1.0
947 44 1.0
947 45 3.0
947 52 1.0
947 53 1.0
947 63 1.0
947 64 1.0
947 66 1.0
947 84 1.0
947 95 1.0
947 102 1.0
947 104 1.0
947 196 1.0
947 200 1.0
947 204 1.0
947 205 1.0
947 216 1.0
947 225 1.0
947 232 1.0
947 242 1.0
947 274 2.0
947 314 1.0
947 325 1.0
947 331 1.0
947 335 1.0
947 336 1.0
947 339 2.0
947 445 1.0
947 516 1.0
947 535 1.0
947 632 1.0
947 699 1.0
947 706 1.0
947 713 1.0
947 715 1.0
947 736 1.0
947 760 1.0
947 802 1.0
947 874 1.0
947 950 1.0
947 952 1.0
947 953 1.0
947 1002 1.0
947 1007 1.0
947 1016 1.0
947 1030 1.0
947 1085 1.0
947 1111 1.0
947 1160 1.0
947 1287 1.0
947 1290 1.0
947 1348 1.0
947 1349 1.0
947 1350 1.0
947 1351 1.0
947 1352 1.0
947 1353 1.0
947 1354 2.0
947 1355 1.0
947 1356 1.0
947 1357 1.0
947 1358 1.0
947 1359 1.0
947 1360 1.0
947 1361 1.0
948 1066 1.0
950 21 77.0
950 48 1.0
950 50 8.0
950 72 5.0
950 631 1.0
950 958 1.0
951 43 8.0
951 63 12.0
951 65 7.0
951 71 2.0
951 74 7.0
951 77 8.0
951 115 1.0
951 314 2.0
951 626 1.0
951 731 4.0
951 914 18.0
951 942 4.0
951 1002 3.0
951 1254 6.0
951 1463 6.0
951 1478 2.0
951 1522 1.0
952 327 1.0
953 45 1.0
953 300 2.0
953 445 3.0
953 1035 1.0
954 9 1.0
954 51 8.0
954 80 1.0
954 168 1.0
954 282 5.0
954 292 2.0
954 305 1.0
954 307 1.0
954 308 1.0
954 314 2.0
954 354 1.0
954 430 1.0
954 446 7.0
954 465 3.0
954 509 1.0
954 558 1.0
954 574 17.0
954 642 1.0
954 749 1.0
954 763 1.0
954 770 1.0
954 772 1.0
954 1249 1.0
954 1250 1.0
956 574 2.0
957 18 27.0
957 71 6.0
957 73 1.0
957 309 1.0
957 574 2.0
957 626 2.0
958 18 14.0
958 45 3.0
958 50 4.0
958 72 1.0
958 169 2.0
958 237 3.0
958 280 1.0
958 300 1.0
958 415 1.0
958 451 10.0
958 516 4.0
958 574 2.0
958 626 5.0
958 638 1.0
958 766 2.0
958 1068 1.0
958 1335 4.0
959 71 1.0
959 87 1.0
959 205 6.0
959 314 2.0
959 574 2.0
959 636 2.0
959 715 1.0
959 760 2.0
959 1295 1.0
960 21 1.0
960 58 2.0
960 77 1.0
960 87 2.0
960 125 1.0
960 205 1.0
960 334 1.0
960 451 1.0
960 574 1.0
960 985 1.0
961 58 4.0
961 98 3.0
961 325 1.0
961 337 2.0
961 447 11.0
961 574 1.0
961 636 2.0
961 748 3.0
961 1372 3.0
961 1387 2.0
961 1390 4.0
961 1652 1.0
962 21 7.0
962 65 8.0
962 105 2.0
962 138 3.0
962 266 2.0
962 316 1.0
962 334 1.0
962 337 6.0
962 344 1.0
962 462 5.0
962 471 4.0
962 519 2.0
962 633 1.0
962 639 1.0
962 695 2.0
962 774 1.0
962 951 7.0
962 1029 7.0
962 1157 2.0
962 1431 1.0
963 114 1.0
963 162 1.0
963 295 2.0
963 300 1.0
963 316 1.0
963 337 2.0
963 447 5.0
963 451 2.0
963 481 1.0
963 572 1.0
963 574 3.0
963 583 4.0
963 640 1.0
963 662 1.0
963 748 2.0
963 887 1.0
963 951 2.0
963 1001 1.0
963 1028 5.0
963 1084 1.0
963 1157 1.0
963 1270 1.0
963 1283 1.0
963 1330 1.0
963 1397 1.0
963 1409 1.0
963 1447 1.0
963 1594 1.0
963 1683 1.0
963 1684 1.0
963 1685 1.0
963 1686 1.0
963 1687 1.0
964 105 4.0
964 129 2.0
964 307 1.0
964 344 4.0
964 357 1.0
964 574 2.0
964 628 9.0
964 1171 2.0
965 105 3.0
965 327 2.0
965 888 2.0
965 1028 2.0
966 338 1.0
966 574 4.0
966 631 1.0
966 1042 2.0
967 218 1.0
967 339 2.0
967 460 6.0
967 480 2.0
967 523 3.0
967 574 7.0
967 636 2.0
967 640 2.0
967 748 5.0
967 961 1.0
968 330 7.0
968 340 2.0
968 351 1.0
968 493 3.0
968 516 4.0
968 574 2.0
968 633 3.0
970 1335 2.0
971 51 1.0
971 207 2.0
971 290 4.0
971 300 1.0
971 308 1.0
971 318 2.0
971 715 1.0
972 321 1.0
972 926 1.0
972 1086 1.0
972 1090 1.0
973 11 2.0
973 19 2.0
973 200 2.0
973 212 2.0
973 626 1.0
973 947 1.0
973 1002 5.0
974 916 1.0
976 270 1.0
977 460 1.0
977 972 1.0
978 39 1.0
978 96 2.0
978 270 2.0
978 342 1.0
978 599 4.0
978 719 1.0
978 907 2.0
978 943 2.0
978 1209 1.0
978 1581 1.0
978 1644 2.0
979 7 2.0
979 18 2.0
979 63 1.0
979 65 8.0
979 67 14.0
979 71 1.0
979 77 1.0
979 84 5.0
979 123 1.0
979 153 3.0
979 198 2.0
979 205 2.0
979 225 1.0
979 236 5.0
979 245 1.0
979 270 3.0
979 278 2.0
979 293 1.0
979 332 1.0
979 445 2.0
979 476 11.0
979 583 4.0
979 623 4.0
979 637 2.0
979 718 2.0
979 719 1.0
979 726 3.0
979 760 2.0
979 770 1.0
979 802 3.0
979 836 2.0
979 905 3.0
979 917 2.0
979 924 1.0
979 960 3.0
979 964 2.0
979 1079 2.0
979 1090 4.0
979 1116 12.0
979 1232 1.0
979 1254 4.0
979 1371 1.0
979 1376 1.0
979 1537 2.0
979 1690 1.0
980 24 5.0
980 106 2.0
980 270 1.0
980 340 1.0
980 641 10.0
980 719 1.0
980 1008 4.0
980 1091 4.0
980 1660 3.0
981 445 2.0
981 626 1.0
981 957 2.0
981 960 2.0
981 1068 1.0
982 445 1.0
984 138 4.0
984 270 4.0
984 576 2.0
985 237 2.0
985 332 3.0
985 760 2.0
986 540 1.0
986 967 1.0
988 65 7.0
988 114 9.0
989 112 1.0
989 153 1.0
989 159 1.0
989 270 2.0
990 65 1.0
990 476 1.0
990 797 2.0
990 1284 1.0
990 1369 2.0
991 1256 1.0
991 1705 1.0
993 53 2.0
993 138 2.0
993 270 1.0
993 499 8.0
993 583 2.0
993 905 2.0
993 1166 1.0
993 1253 2.0
993 1410 2.0
1000 60 1.0
1000 61 1.0
1000 138 1.0
1000 162 2.0
1000 270 4.0
1000 469 2.0
1000 603 2.0
1000 619 2.0
1000 868 8.0
1000 1021 3.0
1000 1406 2.0
1000 1587 1.0
1000 1743 1.0
1002 12 1.0
1002 202 8.0
1002 232 1.0
1002 273 1.0
1002 274 7.0
1002 282 5.0
1002 453 1.0
1002 456 12.0
1002 507 2.0
1002 516 1.0
1002 523 1.0
1002 628 1.0
1002 736 1.0
1002 742 2.0
1002 796 1.0
1002 1192 1.0
1004 125 1.0
1004 206 3.0
1004 461 1.0
1004 574 1.0
1005 108 1.0
1005 130 1.0
1005 175 1.0
1005 531 1.0
1005 909 1.0
1005 1244 1.0
1005 1512 1.0
1007 88 2.0
1007 95 1.0
1007 326 2.0
1007 336 11.0
1007 460 2.0
1007 638 1.0
1007 958 4.0
1007 1002 3.0
1008 83 1.0
1008 316 2.0
1008 330 8.0
1008 337 1.0
1008 344 3.0
1008 451 1.0
1008 464 1.0
1008 978 1.0
1009 9 2.0
1009 19 7.0
1009 51 1.0
1009 83 21.0
1009 125 3.0
1009 130 2.0
1009 149 1.0
1009 150 34.0
1009 227 2.0
1009 228 2.0
1009 266 1.0
1009 290 1.0
1009 306 16.0
1009 321 1.0
1009 325 5.0
1009 330 1.0
1009 331 1.0
1009 336 15.0
1009 337 1.0
1009 338 5.0
1009 343 3.0
1009 344 2.0
1009 347 14.0
1009 348 1.0
1009 352 1.0
1009 367 1.0
1009 377 3.0
1009 386 3.0
1009 392 5.0
1009 447 13.0
1009 450 1.0
1009 451 7.0
1009 461 2.0
1009 473 2.0
1009 528 2.0
1009 536 2.0
1009 557 1.0
1009 610 4.0
1009 631 1.0
1009 696 1.0
1009 736 1.0
1009 754 1.0
1009 763 1.0
1009 779 1.0
1009 926 1.0
1009 951 11.0
1009 990 1.0
1009 1028 2.0
1009 1113 1.0
1009 1246 2.0
1009 1295 1.0
1009 1320 3.0
1009 1325 3.0
1009 1365 1.0
1009 1521 1.0
1010 61 1.0
1010 107 6.0
1010 123 7.0
1010 332 1.0
1010 336 1.0
1010 338 3.0
1010 356 1.0
1010 358 5.0
1010 451 1.0
1010 461 4.0
1010 474 4.0
1010 536 1.0
1010 539 1.0
1010 540 1.0
1010 631 2.0
1010 646 2.0
1010 736 1.0
1010 1042 3.0
1011 19 3.0
1011 93 1.0
1011 302 1.0
1011 381 1.0
1011 386 2.0
1011 388 1.0
1011 412 1.0
1011 430 1.0
1011 450 1.0
1011 681 1.0
1011 892 1.0
1011 895 1.0
1011 1635 1.0
1012 58 2.0
1012 93 3.0
1012 105 1.0
1012 125 1.0
1012 332 1.0
1012 447 1.0
1012 628 1.0
1012 631 1.0
1012 646 1.0
1012 785 4.0
1012 895 1.0
1012 1313 6.0
1013 41 1.0
1014 45 1.0
1015 45 4.0
1015 58 3.0
1015 194 2.0
1015 202 19.0
1015 303 1.0
1015 740 1.0
1015 1277 4.0
1016 45 2.0
1017 21 1.0
1017 45 1.0
1017 83 3.0
1017 202 8.0
1017 342 1.0
1017 451 1.0
1017 695 1.0
1017 736 1.0
1017 1401 1.0
1017 1486 1.0
1018 45 1.0
1018 65 1.0
1018 112 2.0
1019 45 2.0
1019 203 2.0
1019 943 1.0
1019 1035 1.0
1019 1477 1.0
1020 45 2.0
1020 337 2.0
1020 338 3.0
1020 545 2.0
1020 776 1.0
1020 1041 3.0
1021 45 2.0
1021 105 3.0
1021 107 1.0
1021 108 1.0
1021 290 1.0
1021 336 4.0
1021 343 4.0
1021 344 1.0
1021 524 1.0
1021 557 1.0
1021 840 2.0
1021 1029 1.0
1021 1061 1.0
1021 1078 1.0
1022 45 1.0
1022 337 2.0
1023 45 2.0
1024 45 2.0
1024 364 4.0
1024 463 3.0
1024 757 6.0
1024 1406 2.0
1025 45 2.0
1025 786 3.0
1026 45 2.0
1026 60 2.0
1026 133 1.0
1026 156 6.0
1026 167 1.0
1026 203 1.0
1026 418 1.0
1026 587 2.0
1026 633 2.0
1026 918 3.0
1026 968 3.0
1026 1021 1.0
1026 1145 3.0
1026 1384 1.0
1026 1391 1.0
1026 1811 1.0
1028 583 9.0
1028 722 1.0
1028 1538 1.0
1029 61 1.0
1029 153 1.0
1029 222 1.0
1029 865 3.0
1029 1182 1.0
1029 1475 1.0
1030 72 1.0
1030 865 2.0
1031 47 6.0
1031 66 5.0
1031 77 10.0
1031 98 2.0
1031 202 3.0
1031 461 2.0
1031 468 1.0
1031 754 1.0
1031 873 1.0
1031 903 1.0
1031 914 2.0
1031 920 2.0
1031 1019 1.0
1031 1066 7.0
1031 1073 1.0
1031 1077 1.0
1031 1287 2.0
1031 1289 2.0
1031 1351 3.0
1031 1366 1.0
1031 1467 2.0
1031 1474 15.0
1033 271 2.0
1034 204 2.0
1034 271 3.0
1034 282 1.0
1034 305 1.0
1034 315 2.0
1034 520 2.0
1034 521 1.0
1034 617 1.0
1034 628 1.0
1034 752 1.0
1034 1073 1.0
1034 1444 1.0
1035 205 1.0
1036 5 1.0
1036 43 9.0
1036 46 3.0
1036 61 3.0
1036 76 4.0
1036 91 1.0
1036 95 3.0
1036 200 6.0
1036 263 3.0
1036 453 1.0
1036 586 8.0
1036 629 1.0
1036 639 10.0
1036 694 2.0
1036 711 3.0
1036 719 2.0
1036 796 2.0
1036 906 1.0
1036 1086 1.0
1036 1111 2.0
1036 1118 1.0
1036 1356 1.0
1036 1402 1.0
1037 59 6.0
1037 65 1.0
1037 95 1.0
1037 212 4.0
1037 445 4.0
1037 761 1.0
1037 1066 6.0
1037 1070 1.0
1038 779 1.0
1039 21 4.0
1039 50 5.0
1039 204 1.0
1039 290 1.0
1039 340 1.0
1039 509 1.0
1039 717 2.0
1040 48 1.0
1040 1514 1.0
1041 198 3.0
1042 82 2.0
1042 83 4.0
1042 198 1.0
1042 340 5.0
1042 445 11.0
1042 641 1.0
1042 644 4.0
1042 1365 1.0
1043 21 3.0
1043 198 1.0
1043 332 1.0
1043 447 4.0
1043 644 8.0
1043 1042 3.0
1043 1718 2.0
1044 443 1.0
1044 867 3.0
1044 885 1.0
1046 58 3.0
1046 397 3.0
1046 717 3.0
1046 734 1.0
1046 1231 2.0
1046 1296 1.0
1047 130 4.0
1047 734 1.0
1052 68 9.0
1052 141 3.0
1052 641 1.0
1052 771 1.0
1052 840 10.0
1052 868 5.0
1052 957 2.0
1052 991 3.0
1052 1271 3.0
1052 1622 2.0
1052 1705 1.0
1052 1774 2.0
1052 1814 1.0
1053 15 2.0
1053 65 1.0
1053 353 1.0
1053 847 2.0
1054 1153 2.0
1060 868 8.0
1060 1021 4.0
1060 1185 3.0
1061 868 1.0
1061 883 2.0
1061 1011 3.0
1062 1176 2.0
1064 8 1.0
1065 274 2.0
1066 272 1.0
1066 277 1.0
1066 279 1.0
1066 290 7.0
1066 308 1.0
1066 553 1.0
1066 563 1.0
1066 815 1.0
1066 1148 1.0
1067 51 1.0
1067 134 1.0
1067 274 1.0
1067 309 1.0
1067 335 1.0
1067 348 1.0
1067 350 1.0
1067 359 1.0
1067 377 1.0
1067 451 1.0
1067 1031 1.0
1067 1089 2.0
1067 1173 2.0
1068 274 2.0
1068 903 3.0
1068 957 4.0
1069 274 3.0
1070 44 4.0
1070 76 1.0
1070 87 4.0
1070 100 1.0
1070 122 1.0
1070 125 2.0
1070 134 1.0
1070 168 3.0
1070 236 1.0
1070 274 1.0
1070 300 3.0
1070 317 1.0
1070 319 1.0
1070 322 4.0
1070 324 1.0
1070 325 4.0
1070 347 6.0
1070 361 1.0
1070 365 1.0
1070 383 11.0
1070 451 6.0
1070 456 11.0
1070 460 1.0
1070 476 3.0
1070 479 1.0
1070 480 7.0
1070 490 5.0
1070 545 2.0
1070 557 1.0
1070 610 3.0
1070 628 2.0
1070 632 1.0
1070 646 1.0
1070 651 1.0
1070 658 1.0
1070 694 1.0
1070 697 6.0
1070 736 2.0
1070 742 1.0
1070 748 8.0
1070 755 1.0
1070 762 3.0
1070 775 1.0
1070 781 2.0
1070 796 13.0
1070 799 1.0
1070 807 1.0
1070 810 2.0
1070 815 1.0
1070 821 2.0
1070 840 1.0
1070 888 2.0
1070 896 1.0
1070 989 1.0
1070 993 2.0
1070 1023 1.0
1070 1031 7.0
1070 1088 1.0
1070 1103 2.0
1070 1108 3.0
1070 1174 1.0
1070 1212 1.0
1070 1235 9.0
1070 1318 1.0
1070 1320 2.0
1070 1325 2.0
1070 1444 1.0
1070 1458 1.0
1070 1510 5.0
1070 1693 3.0
1070 1718 2.0
1071 274 2.0
1071 321 8.0
1071 327 1.0
1071 447 13.0
1071 736 2.0
1071 1724 1.0
1072 274 1.0
1072 337 1.0
1077 9 2.0
1077 203 1.0
1077 989 1.0
1078 5 5.0
1078 9 2.0
1078 445 2.0
1078 970 3.0
1079 213 1.0
1079 474 1.0
1079 632 1.0
1079 651 4.0
1079 869 1.0
1079 1148 1.0
1079 1335 2.0
1082 314 1.0
1082 1182 3.0
1086 464 1.0
1087 575 11.0
1088 65 3.0
1088 335 35.0
1088 445 8.0
1088 467 29.0
1088 719 2.0
1088 1008 1.0
1088 1156 1.0
1089 225 5.0
1089 719 1.0
1089 1614 1.0
1090 103 1.0
1090 213 3.0
1090 336 2.0
1090 1232 2.0
1091 475 1.0
1091 719 2.0
1093 68 2.0
1093 222 1.0
1093 326 3.0
1093 445 3.0
1093 719 2.0
1093 1337 2.0
1093 1715 1.0
1093 1716 1.0
1094 55 3.0
1094 77 3.0
1094 84 1.0
1094 88 2.0
1094 145 1.0
1094 718 2.0
1094 967 3.0
1095 445 5.0
1099 77 1.0
1101 24 8.0
1101 236 2.0
1101 340 2.0
1101 445 5.0
1101 589 1.0
1102 237 4.0
1102 445 7.0
1102 719 3.0
1102 905 2.0
1102 1254 3.0
1102 1733 2.0
1103 77 4.0
1103 103 2.0
1103 245 3.0
1103 445 4.0
1103 469 2.0
1104 98 2.0
1104 110 1.0
1104 120 6.0
1104 445 2.0
1104 961 3.0
1105 19 1.0
1105 66 2.0
1105 583 6.0
1105 645 1.0
1105 905 2.0
1105 954 1.0
1105 1115 1.0
1105 1581 1.0
1106 114 1.0
1106 583 2.0
1106 1241 1.0
1106 1406 3.0
1107 136 2.0
1107 787 2.0
1107 891 1.0
1107 910 2.0
1107 991 2.0
1107 1256 1.0
1108 65 6.0
1108 80 2.0
1108 133 2.0
1108 136 3.0
1108 146 1.0
1108 244 1.0
1108 377 2.0
1108 957 1.0
1110 18 4.0
1110 40 1.0
1110 90 1.0
1110 194 8.0
1110 196 3.0
1110 205 1.0
1110 225 3.0
1110 237 4.0
1110 270 2.0
1110 314 1.0
1110 691 3.0
1111 75 1.0
1111 202 10.0
1111 314 2.0
1111 796 2.0
1111 943 1.0
1111 1090 1.0
1111 1476 1.0
1112 274 1.0
1112 319 1.0
1112 534 1.0
1112 1247 2.0
1113 50 7.0
1113 80 2.0
1113 155 1.0
1113 202 3.0
1113 237 11.0
1113 909 1.0
1113 958 2.0
1113 1007 1.0
1113 1052 1.0
1113 1256 1.0
1113 1332 1.0
1114 87 5.0
1114 636 1.0
1115 50 4.0
1115 93 5.0
1115 447 2.0
1115 1537 1.0
1115 1604 1.0
1116 58 2.0
1116 87 6.0
1116 125 1.0
1116 339 4.0
1116 344 14.0
1116 365 1.0
1116 451 4.0
1116 461 64.0
1116 628 2.0
1116 1084 1.0
1117 461 5.0
1118 72 2.0
1118 91 1.0
1118 92 2.0
1118 216 2.0
1118 314 3.0
1118 479 2.0
1118 876 3.0
1118 951 3.0
1118 1126 1.0
1119 129 2.0
1119 285 11.0
1119 308 5.0
1119 348 1.0
1119 460 1.0
1119 461 4.0
1119 536 3.0
1119 646 1.0
1119 695 1.0
1119 748 5.0
1119 973 1.0
1119 1094 5.0
1119 1444 2.0
1121 107 2.0
1123 218 3.0
1123 300 2.0
1123 651 2.0
1124 59 3.0
1124 83 26.0
1124 125 2.0
1124 139 1.0
1124 548 1.0
1124 966 2.0
1125 300 1.0
1125 463 1.0
1125 1736 1.0
1129 653 7.0
1129 1426 1.0
1136 365 1.0
1136 1018 1.0
1145 50 2.0
1145 72 1.0
1145 105 1.0
1145 202 1.0
1145 226 3.0
1145 341 1.0
1145 627 1.0
1145 638 1.0
1145 958 5.0
1145 1384 3.0
1145 1772 1.0
1147 75 2.0
1147 1277 1.0
1148 290 2.0
1148 715 1.0
1148 838 1.0
1148 1309 2.0
1148 1366 1.0
1148 1541 1.0
1149 50 1.0
1149 226 1.0
1150 50 1.0
1150 75 1.0
1150 142 1.0
1150 244 1.0
1150 274 1.0
1150 337 1.0
1150 401 1.0
1150 412 7.0
1150 449 5.0
1150 519 1.0
1150 547 2.0
1150 591 1.0
1150 718 1.0
1150 1483 1.0
1151 50 2.0
1151 65 2.0
1151 133 3.0
1151 184 3.0
1151 457 6.0
1151 652 1.0
1151 674 1.0
1151 727 1.0
1153 50 9.0
1153 138 3.0
1153 155 2.0
1153 156 3.0
1153 161 1.0
1153 471 2.0
1153 497 2.0
1153 791 3.0
1153 1406 2.0
1154 30 1.0
1154 32 2.0
1154 51 3.0
1154 60 1.0
1154 102 1.0
1154 105 3.0
1154 142 1.0
1154 150 9.0
1154 163 1.0
1154 178 1.0
1154 181 1.0
1154 202 1.0
1154 266 1.0
1154 297 1.0
1154 300 1.0
1154 318 1.0
1154 335 1.0
1154 381 1.0
1154 388 5.0
1154 412 6.0
1154 437 11.0
1154 461 1.0
1154 493 3.0
1154 534 1.0
1154 631 1.0
1154 636 1.0
1154 639 1.0
1154 861 2.0
1154 978 1.0
1154 1026 1.0
1154 1151 5.0
